client_id,first_name,last_name,dob,phone,email,address_street,unit_number,buzzer_code,address_city,address_province,address_postal,lat,lng,home_depot_id,building_type,enrolment_status,enrolment_start_date,closure_date,food_security_level,indigenous_identity_flag,language_primary,interpreter_required,mobility_wheelchair,mobility_walker,mobility_cane,mobility_bedbound,mobility_requires_assistance_at_door,mobility_low_vision,mobility_hard_of_hearing,diet_diabetic,diet_low_sodium,diet_heart_healthy,diet_renal,diet_pureed,diet_minced,diet_soft,diet_gluten_free,diet_vegetarian,diet_vegan,diet_halal,diet_kosher,diet_lactose_free,allergy_peanut_severity,allergy_tree_nut_severity,allergy_shellfish_severity,allergy_fish_severity,allergy_egg_severity,allergy_soy_severity,allergy_wheat_severity,allergy_dairy_severity,has_dog_on_premises,dog_notes,safe_to_leave_unattended,client_trust_level,requires_two_person_team,do_not_enter_home,emergency_contact_name,emergency_contact_phone
CLI-0393,David,Beck,1968-06-02,,tyler13@example.net,5963 Robinson Coves,,,Victoria,BC,V9W 5L4,48.450019,-123.317725,DEP-01,house,active,09/20/2023,,moderate,False,English,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,none,none,none,none,none,none,none,none,False,,True,trusted,False,False,Wayne Gonzales,(250) 555-3935
CLI-0394,JONATHAN,Lawrence,1957-01-28,,sferguson@example.org,673 Suarez Drive Suite 754,1533,,Victoria,BC,V9S 8A1,48.418718,-123.315227,DEP-01,assisted_living,deceased,2024-10-12,18/04/2025,moderate,False,Tagalog,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,mild,none,none,none,mild,none,none,none,True,"German Shepherd, calm indoors",True,established,False,False,Walter Obrien,(250) 555-4587
CLI-0395,Mckenzie,Bates,1943-06-05,,,348 Parker Squares,419,,Victoria,BC,V9W 2Y7,48.473816,-123.41627,DEP-02,assisted_living,active,2023-10-11,,marginal,False,English,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,mild,none,mild,none,none,none,True,"Golden Retriever, friendly",True,trusted,False,True,Robert Martinez,(250) 555-4902
CLI-0396,Michelle,Mathews,1965-05-18,(250) 262-8225,,64413 Clark Estates Suite 560,602,#3876,Victoria,BC,V8S 3F2,48.46197,-123.408076,DEP-02,SRO,active,14/05/2024,,marginal,False,English,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,none,none,none,none,mild,none,none,mild,False,,True,established,False,False,Bobby Chan,(250) 555-5414
CLI-0397,Travis,Mclaughlin,1966-04-10,2503717928,jennifer12@example.net,156 Chavez Burgs Apt. 272,,,Victoria,BC,V8O 5Y9,48.475266,-123.43643,DEP-02,house,active,2024-01-15,,severe,False,English,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,mild,mild,none,none,none,False,,True,trusted,False,False,Curtis Torres,(250) 555-4744
CLI-0398,Barbara,Rodriguez,1952-02-07,(250) 680-3583,zacharybooker@example.net,657 Russo Dale,,,Victoria,BC,V8V 8I5,48.402645,-123.364338,DEP-01,house,closed,10/20/2024,2024-12-21,marginal,False,Vietnamese,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,mild,none,none,none,none,none,none,none,False,,False,trusted,False,False,Michael Serrano,(250) 555-7262
CLI-0399,Lauren,Gonzalez,10/27/1945,,zrichardson@example.com,08931 Gonzalez Squares,136,#5840,Victoria,BC,V8H 2S9,48.482951,-123.420259,DEP-02,SRO,deceased,2025-09-12,"December 11, 2025",secure,False,English,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,mild,mild,False,,False,established,False,False,Amber Williamson,(250) 555-7647
CLI-0400,Caroline,hErNANdeZ,1934-03-15,250-632-0892,,91086 Wilcox Park Apt. 333,,,Victoria,BC,V9O 2R6,48.4168,-123.317562,DEP-01,house,active,2024-09-12,,severe,False,English,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,mild,none,none,none,none,False,,True,established,False,False,Robin Adams,(250) 555-2422
CLI-0401,Julie,REYES,1963-08-05,N/A,mgates@example.org,362 Sparks Burgs Suite 439,,,Victoria,BC,V8W 0N0,48.494964,-123.416671,DEP-02,house,closed,2024-02-04,2025-05-21,moderate,True,English,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,none,none,mild,none,none,none,mild,none,False,,True,established,False,False,David Aguilar,(250) 555-4221
CLI-0402,Deborah,miller,1940-02-10,(250) 985-3857,uanderson@example.net,366 Jones Point Apt. 053,,,Victoria,BC,V9Q 5P6,48.445977,-123.380412,DEP-01,house,closed,2023-06-19,2025-10-30,severe,False,English,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,none,none,False,,True,trusted,False,False,Hector Obrien,(250) 555-7201
CLI-0403,Emily,Pham,1966-04-18,250-809-1343,,48964 Lambert Curve,1058,#6452,Victoria,BC,V8I 7F3,48.484207,-123.429478,DEP-02,SRO,active,2024-10-12,,secure,True,English,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,none,none,none,none,none,mild,none,none,True,"Boxer, barks at strangers",False,established,False,False,Kristin Carpenter,(250) 555-2100
CLI-0404,Jorge,gordon,1950-04-13,,,2158 Thomas Crescent Suite 027,433,#4707,Victoria,BC,V8Q 5Q9,48.436774,-123.40546,DEP-01,high_rise,active,"August 16, 2023",,marginal,False,English,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,none,none,none,none,mild,none,none,mild,False,,True,trusted,False,False,Sandy Adkins,(250) 555-9324
CLI-0405,sara,Campbell,1956-01-11,(250) 744-3305,,485 Stafford Island Suite 287,2044,#342,Victoria,BC,V8Q 5V9,48.464704,-123.385364,DEP-02,low_rise,paused,2023-07-20,,moderate,False,English,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,mild,none,none,none,mild,none,none,none,False,,True,new,False,False,Charles Hall,(250) 555-3905
CLI-0406,barry,GreEN,1942-03-08,,fgraham@example.org,8777 Meghan Way Apt. 151,1159,#6127,Victoria,BC,V8V 9R2,48.476674,-123.373654,DEP-02,assisted_living,active,25/02/2024,,moderate,False,English,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,none,severe,False,,True,established,False,False,Duane Conley,(250) 555-4801
CLI-0407,Karen,CARSON,1953-09-19,2506378568,brandybonilla@example.net,1371 Johnson Springs,1961,#1174,Victoria,BC,V9V 3Z0,48.456141,-123.373106,DEP-01,low_rise,active,2023-09-17,,moderate,False,English,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,none,none,none,none,none,none,mild,severe,False,,True,new,False,True,Mrs. Jacqueline Hickman,(250) 555-3713
CLI-0408,Daniel,Morris,1953-05-31,(250) 373-1643,millermariah@example.net,4905 Diana Mission Suite 923,,,Victoria,BC,V8U 4J8,48.460064,-123.387807,DEP-02,house,active,16/06/2023,,moderate,True,English,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,none,none,none,none,none,mild,severe,none,False,,True,trusted,False,False,Rebecca Campbell,(250) 555-8938
CLI-0409,Lauren,MANNING,1969-03-21,250-626-1033,qdavis@example.org,1032 Chan Haven,2340,,Victoria,BC,V8X 4Z2,48.489999,-123.437817,DEP-02,low_rise,active,05/20/2025,,marginal,False,Mandarin,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,none,mild,False,,True,established,False,False,Tiffany Moore,(250) 555-8401
CLI-0410,Kenneth,OWEN,1954-10-19,250-759-6902,rebecca92@example.com,8377 Alvarez Port,1116,#9081,Victoria,BC,V9I 6N2,48.499808,-123.412685,DEP-02,assisted_living,deceased,2024-01-01,24/08/2024,moderate,False,English,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,severe,mild,none,none,none,none,False,,True,trusted,False,False,Ann Henderson,(250) 555-8822
CLI-0411,Micheal,lopez,1970-06-04,2506896638,gdavis@example.com,327 Kelly Mews Apt. 742,,,Victoria,BC,V9W 7O9,48.486516,-123.390027,DEP-02,house,active,2025-09-20,,secure,False,English,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,none,mild,none,mild,severe,none,none,none,False,,True,established,True,False,Miss Elizabeth Wright,(250) 555-9905
CLI-0412,Ronald,cARRolL,1930-04-21,(250) 641-0016,,81866 Steven Stravenue,727,#7969,Victoria,BC,V9U 5V6,48.447008,-123.445024,DEP-02,high_rise,active,2024-01-18,,marginal,True,English,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,mild,none,mild,none,none,none,none,none,False,,True,trusted,False,False,Dawn Scott,(250) 555-6072
CLI-0413,CHRISTOPHER,Gordon,1944-02-21,(250) 318-2144,,722 Williams Mall,1804,,Victoria,BC,V9I 1W2,48.424791,-123.309094,DEP-01,high_rise,active,09/11/2023,,moderate,False,Cantonese,True,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,none,none,none,none,none,mild,mild,none,False,,False,established,True,False,Elizabeth Matthews,(250) 555-2076
CLI-0414,SPENCER,santiago,1935-04-05,2504194788,,2321 Savage Coves Suite 800,1376,,Victoria,BC,V9N 5C9,48.4923,-123.317272,DEP-02,high_rise,active,2025-12-06,,moderate,False,Vietnamese,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,none,mild,none,none,none,none,none,none,False,,True,new,True,False,Adam Rios,(250) 555-9840
CLI-0415,steve,sullivan,1952-09-05,250-226-9283,nturner@example.com,1220 Daniel Brook Apt. 037,,,Victoria,BC,V8T 8E2,48.427629,-123.447244,DEP-01,house,active,2023-06-04,,moderate,False,English,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,none,none,mild,none,none,none,none,mild,False,,True,trusted,False,False,Marie Graham,(250) 555-8912
CLI-0416,connie,TYLER,06/11/1932,(250) 971-6995,christophercarrillo@example.org,0122 Maynard Mountains Apt. 793,,,Victoria,BC,V8B 1T9,48.49924,-123.443616,DEP-02,house,active,11/13/2024,,severe,True,Spanish,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,none,none,False,,False,trusted,False,False,Keith Bass,(250) 555-5739
CLI-0417,Brent,Smith,25/05/1937,(250) 451-0746,,7998 Johnson Locks Suite 899,,,Victoria,BC,V9X 3S4,48.43904,-123.438986,DEP-01,house,active,01/05/2026,,severe,False,English,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,none,mild,False,,True,established,False,False,Susan Dillon,(250) 555-1961
CLI-0418,Jesse,Brown,1967-08-20,(250) 441-4448,hendersonleslie@example.org,671 Dean Rue Suite 760,2269,,Victoria,BC,V8E 5E0,48.480549,-123.414411,DEP-02,SRO,active,2025-03-10,,marginal,False,English,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,none,severe,none,none,none,none,none,mild,False,,True,new,False,False,Nicholas Harrison,(250) 555-5636
CLI-0419,Samuel,Romero,1955-06-11,250-566-0283,sandra72@example.com,5729 Justin Summit Apt. 722,1105,#3527,Victoria,BC,V9F 2T5,48.476209,-123.390279,DEP-02,high_rise,active,2026-01-20,,moderate,True,English,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,severe,none,none,none,none,severe,none,mild,False,,True,established,False,False,Larry Garcia,(250) 555-5347
CLI-0420,robert,Chaney,1957-01-26,(250) 747-0542,jimmy80@example.org,5228 Lindsay Junction Suite 193,511,#197,Victoria,BC,V9X 5G1,48.405661,-123.393694,DEP-01,low_rise,active,2025-01-30,,moderate,False,English,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,none,none,False,,True,trusted,False,False,Danny Scott,(250) 555-6896
CLI-0421,Matthew,kelly,29/05/1930,250.389.0882,,428 Jasmine Mill,2252,#9782,Victoria,BC,V8E 9W7,48.443249,-123.413716,DEP-01,low_rise,active,2024-01-13,,marginal,False,English,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,none,none,True,"Poodle mix, barks at strangers",True,trusted,False,True,Tonya Campos,(250) 555-8917
CLI-0422,Theresa,Harrington,1952-08-01,,colonbobby@example.org,135 Jessica Station,,,Victoria,BC,V8K 4W5,48.43314,-123.401838,DEP-01,house,active,20/06/2025,,secure,False,Vietnamese,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,mild,none,severe,severe,none,none,none,False,,True,established,False,False,Jonathan Oconnor,(250) 555-5984
CLI-0423,CORY,Holland,1970-12-30,(250) 955-0894,lori13@example.com,37548 Christopher Landing Suite 532,1238,#8974,Victoria,BC,V8U 7Z4,48.413527,-123.40685,DEP-01,high_rise,active,2024-01-11,,severe,False,English,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,severe,none,none,none,none,none,none,none,False,,True,trusted,False,False,Kendra Cobb,(250) 555-9291
CLI-0424,Devin,Patterson,03/23/1961,(250) 856-2148,,8507 Kayla Stravenue Apt. 155,1729,#5687,Victoria,BC,V9K 0J9,48.442725,-123.361608,DEP-01,assisted_living,active,2024-06-14,,marginal,False,Tagalog,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,none,none,none,none,mild,none,mild,mild,False,,True,new,False,False,Raymond Hamilton,(250) 555-9055
CLI-0425,PHILLIP,Johnson,04/17/1944,2507857887,rachelbrown@example.net,6845 Smith Harbors Apt. 673,1815,,Victoria,BC,V8E 3O8,48.406421,-123.372991,DEP-01,SRO,active,2025-12-30,,secure,False,English,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,none,none,none,none,none,none,none,mild,True,"Golden Retriever, calm indoors",False,established,False,False,Lori Montgomery,(250) 555-8366
CLI-0426,scott,Reed,1940-12-30,250-301-0864,trowe@example.org,562 Lewis Pass,361,#786,Victoria,BC,V9K 7V8,48.468438,-123.389047,DEP-02,low_rise,closed,2025-02-04,"July 21, 2025",severe,False,English,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,mild,none,False,,True,trusted,False,False,Kelly Sherman,(250) 555-7688
CLI-0427,Ernest,Johnson,1958-09-02,250.894.2820,john46@example.net,054 Martinez Throughway,2448,#332,Victoria,BC,V9Z 4E3,48.419399,-123.317715,DEP-01,high_rise,active,2025-08-05,,secure,True,Punjabi,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,none,severe,none,none,none,none,none,none,False,,False,trusted,False,False,Belinda Evans,(250) 555-4649
CLI-0428,Jillian,Chavez,1953-04-29,2504191020,,998 Michael Haven,,,Victoria,BC,V9S 8B2,48.457304,-123.348475,DEP-01,house,active,2025-09-17,,secure,False,French,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,none,none,none,mild,none,none,mild,none,False,,True,established,False,False,Robin Armstrong,(250) 555-7495
CLI-0429,dOnald,GRAY,1950-08-23,(250) 665-0446,danielblack@example.org,1266 Christopher Manors Apt. 737,,,Victoria,BC,V9D 9N2,48.469633,-123.329103,DEP-02,house,active,07/09/2024,,marginal,False,Mandarin,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,mild,mild,none,none,none,none,none,mild,False,,True,established,False,False,Michael Powell,(250) 555-3366
CLI-0430,Angelica,Maxwell,1967-02-01,(250) 809-6684,breanna67@example.net,622 Todd Mount Apt. 881,,,Victoria,BC,V9T 8S0,48.422006,-123.378936,DEP-01,house,deceased,2024-03-31,2024-11-19,moderate,False,English,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,none,mild,mild,none,none,mild,none,none,False,,True,established,False,False,Joy Johnson,(250) 555-4442
CLI-0431,ERIC,Hansen,1952-12-09,250-908-0931,,611 Armstrong Canyon,1018,#3884,Victoria,BC,V9N 3Q0,48.450553,-123.367426,DEP-01,low_rise,closed,2023-05-20,2026-01-24,moderate,False,English,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,none,none,mild,none,none,severe,none,none,False,,True,established,False,False,Autumn Torres,(250) 555-8154
CLI-0432,Nicholas,CARTER,1959-03-22,(250) 850-3355,,29604 Lewis Viaduct,1364,#1146,Victoria,BC,V9B 3W5,48.466135,-123.358879,DEP-02,low_rise,active,2026-01-15,,marginal,False,Mandarin,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,mild,none,none,False,,False,established,False,True,April Kelley,(250) 555-2677
CLI-0433,CARLOS,Williams,03/09/1937,2503468289,,497 Harrington Mountains Apt. 287,1600,#8262,Victoria,BC,V9B 3M8,48.475254,-123.309569,DEP-02,SRO,deceased,2023-12-05,2024-11-01,moderate,False,English,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,severe,mild,none,mild,severe,mild,none,none,False,,True,established,False,False,Mary Hernandez,(250) 555-3413
CLI-0434,Jessica,davis,03/21/1934,(250) 378-8346,zhughes@example.com,741 Jasmine Ports,779,,Victoria,BC,V9R 3W0,48.466255,-123.414972,DEP-02,high_rise,active,10/14/2023,,marginal,False,English,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,none,none,False,,True,new,True,True,Patricia Parker,(250) 555-7627
CLI-0435,Deanna,Schneider,1966-05-24,+1-250-339-4475,leechristine@example.net,837 David Place,1715,,Victoria,BC,V9D 3Z4,48.456454,-123.439229,DEP-02,high_rise,paused,2025-12-23,,moderate,False,English,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,none,none,False,,True,established,False,False,Albert Buchanan,(250) 555-1525
CLI-0436,john,Thornton,1969-07-06,2509781326,imiller@example.net,9070 Kim Mall Apt. 856,2091,#3093,Victoria,BC,V8E 3I9,48.413443,-123.322646,DEP-01,high_rise,active,06/07/2023,,secure,False,English,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,mild,none,none,mild,none,none,none,none,True,"Small terrier, guard dog",False,established,False,False,Brian Garcia,(250) 555-5304
CLI-0437,Gary,Thomas,10/21/1942,250-380-2334,,24620 White Station Apt. 461,,,Victoria,BC,V8A 3Z8,48.481189,-123.405205,DEP-02,house,active,"April 16, 2024",,severe,False,English,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,none,none,none,mild,none,none,none,none,False,,True,new,False,True,Jason Nguyen,(250) 555-4995
CLI-0438,nIcHoLas,CAREY,1938-04-14,(250) 369-3711,williamsjohn@example.net,8861 Brown Mountain,151,,Victoria,BC,V9D 8G0,48.444081,-123.352405,DEP-01,high_rise,active,2025-05-20,,moderate,True,Mandarin,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,none,none,none,none,none,none,none,mild,False,,False,new,False,False,Ana Johnson,(250) 555-4198
CLI-0439,Cynthia,Mcintyre,03/11/1953,(250) 606-1059,adamstabitha@example.net,82496 Miller Roads,,,Victoria,BC,V9K 5W0,48.405423,-123.306159,DEP-01,house,active,2024-01-23,,marginal,False,English,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,severe,none,none,none,none,none,none,none,True,"German Shepherd, barks at strangers",True,established,False,False,Rachel Thomas,(250) 555-7206
CLI-0440,Amber,jAcKsOn,1964-04-09,(250) 203-2099,amandahenderson@example.net,07942 Brian Orchard Suite 946,,,Victoria,BC,V8F 3X9,48.495536,-123.432488,DEP-02,house,active,2025-08-06,,moderate,False,English,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,none,none,none,none,none,mild,none,mild,False,,False,established,False,False,Dr. Christy Pittman MD,(250) 555-7391
CLI-0441,Evan,Ferguson,1944-09-26,(250) 678-8747,turnerrandall@example.org,846 Cheryl Unions,971,#4547,Victoria,BC,V8U 8B9,48.496044,-123.39454,DEP-02,SRO,closed,2025-08-15,"October 30, 2025",marginal,False,English,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,mild,none,severe,none,none,True,"Boxer, guard dog",False,trusted,False,False,Michael Cooper,(250) 555-9195
CLI-0442,JOSE,mullins,07/03/1944,250-996-6927,qnelson@example.com,79502 Chelsea Avenue Apt. 268,1320,#3318,Victoria,BC,V8N 1M8,48.474908,-123.413047,DEP-02,high_rise,active,"December 04, 2025",,moderate,False,Punjabi,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,none,mild,none,none,mild,severe,mild,none,False,,True,new,False,False,Michele Farmer,(250) 555-5554
CLI-0443,amanda,Cobb,1942-03-13,(250) 517-9386,ryanpatricia@example.net,156 Hughes Villages Apt. 175,898,#1432,Victoria,BC,V8M 4L6,48.483833,-123.3377,DEP-02,high_rise,active,11/05/2024,,moderate,False,English,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,none,none,none,none,none,none,none,none,False,,True,established,False,True,Jill Walker,(250) 555-4529
CLI-0444,Andrew,Campbell,1969-11-03,(250) 231-2817,,19433 Coffey Camp Suite 793,1449,,Victoria,BC,V9V 3V4,48.447624,-123.350117,DEP-01,low_rise,active,07/11/2023,,marginal,False,French,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,mild,none,none,mild,none,none,none,mild,True,"Golden Retriever, shy",True,new,False,False,William Little,(250) 555-3554
CLI-0445,Daniel,ramirez,1968-08-02,(250) 339-0520,mjackson@example.net,92124 Nicole Stream,1610,#8457,Victoria,BC,V8C 6B7,48.499641,-123.418571,DEP-02,low_rise,active,2023-10-29,,moderate,False,English,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,mild,none,none,none,none,mild,none,none,False,,True,trusted,False,False,Cheryl Gregory,(250) 555-8023
CLI-0446,VICTORIA,Steele,17/05/1931,(250) 862-0450,,870 Davidson Run Apt. 566,,,Victoria,BC,V8B 7J9,48.418752,-123.439238,DEP-01,house,deceased,2025-05-31,2025-08-01,severe,False,English,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,mild,none,none,none,none,none,none,none,False,,False,established,False,False,Michael Owens,(250) 555-7049
CLI-0447,MICHaeL,Blake,1954-01-21,(250) 429-4084,brandonhull@example.net,0635 Nicole Valley Apt. 361,,Unknown,Victoria,BC,V9N 7L6,48.410597,-123.301439,DEP-01,house,active,2025-04-30,,severe,False,English,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,none,severe,mild,none,none,none,none,none,False,,True,established,False,False,Christina Murphy,(250) 555-3305
CLI-0448,Bryan,Garrett,19/12/1954,250-580-5824,,6095 Wright Mountains,,,Victoria,BC,V8Q 1D5,48.400771,-123.388853,DEP-01,house,closed,2024-03-11,2024-08-01,marginal,False,English,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,none,none,mild,none,none,severe,mild,mild,False,,False,new,False,False,Glen Brown,(250) 555-1670
CLI-0449,matthew,bauer,1948-01-21,+1-250-263-1493,,971 Riley Corner,1127,#7384,Victoria,BC,V8A 2R0,48.459879,-123.380346,DEP-02,assisted_living,closed,2023-06-03,2025-02-06,marginal,False,English,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,mild,none,severe,none,False,,False,new,False,False,Sydney Bennett,(250) 555-1225
CLI-0450,Pamela,Steele,08/17/1950,2504099544,bryanlang@example.org,611 Anita Hill Suite 619,1730,#2733,Victoria,BC,V9L 7Z5,48.431894,-123.40021,DEP-01,assisted_living,active,01/01/2025,,moderate,True,Punjabi,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,mild,none,none,none,False,,True,established,False,False,Crystal Greene,(250) 555-9173
CLI-0451,Donna,Smith,1942-07-16,2509270271,bmarshall@example.net,0785 Daniel Bridge,,,Victoria,BC,V8R 4V2,48.485968,-123.422947,DEP-02,house,active,29/01/2024,,severe,False,English,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,none,none,False,,True,established,False,False,Andrea Clarke,(250) 555-1331
CLI-0452,james,Berry,1932-10-09,(250) 937-7999,michael79@example.com,20024 Palmer Run,2105,N/A,Victoria,BC,V9M 2W9,48.491165,-123.429027,DEP-02,SRO,active,"October 08, 2025",,marginal,False,English,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,mild,none,none,False,,True,established,False,False,Emily Mcclure,(250) 555-1033
CLI-0453,Kimberly,Hernandez,1949-03-12,(250) 491-7520,,545 Zachary Shoals Apt. 038,,,Victoria,BC,V9N 1M2,48.405813,-123.446748,DEP-01,house,active,2025-03-13,,moderate,False,English,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,mild,none,none,False,,True,established,False,False,Kristin Brown,(250) 555-7893
CLI-0454,Maurice,BRAY,1963-06-26,(250) 773-3918,kristenpeterson@example.net,795 Jensen Manor Suite 217,,Unknown,Victoria,BC,V9F 7U6,48.47115,-123.399003,DEP-02,house,active,2023-06-09,,severe,False,English,False,False,False,False,False,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,none,none,none,none,none,mild,none,none,False,,True,established,False,False,Susan Crawford,(250) 555-5011
CLI-0455,Samantha,Fowler,1967-06-07,(250) 469-2717,stevenlewis@example.com,636 Margaret Avenue Suite 015,1004,,Victoria,BC,V8S 8S2,48.445356,-123.399502,DEP-01,low_rise,closed,2023-09-12,2024-04-11,marginal,False,Mandarin,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,none,none,none,none,none,none,none,none,False,,True,new,False,False,Brian Roberts,(250) 555-6987
CLI-0456,James,wilLIS,1938-05-07,,,03342 Nicole Stravenue Apt. 583,,,Victoria,BC,V9T 7N4,48.467264,-123.402898,DEP-02,house,active,2026-02-26,,marginal,False,English,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,none,none,none,none,none,none,none,none,False,,True,established,False,False,Alex Cameron,(250) 555-3414
CLI-0457,Renee,SMITH,1969-08-15,999,,1534 Allen Valleys,563,,Victoria,BC,V9O 8W0,48.478742,-123.406094,DEP-02,low_rise,active,2025-03-22,,severe,False,English,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,none,none,none,none,none,none,none,none,False,,False,trusted,False,False,Christopher Rose,(250) 555-3482
CLI-0458,Lauren,Hanson,1970-04-28,2509496833,ejohns@example.org,33865 Greene Roads,305,#6230,Victoria,BC,V8X 8J8,48.402707,-123.307628,DEP-01,assisted_living,closed,2023-12-31,2025-01-31,severe,False,English,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,none,mild,none,none,none,none,none,mild,False,,True,trusted,False,False,Angel Jensen,(250) 555-6436
